DOLLAREL,BEDROOMS,TVCOLOR,NHSLDMEM,TOTSQFT_EN,BA_climate,SWIMPOOL_,INCOME,TYPEHUQ_,DISHWASH,CWASHER,ELWARM,ELCOOL,ELWATER,REGIONC,TELLWORK
708.61,3,4,3,2300,Mixed-Humid,0,4,1,1,1,0,1,0,MIDWEST,1
1391.77,5,3,2,3250,Cold,0,4,1,1,1,0,1,0,MIDWEST,1
681.51,1,2,1,1150,Hot-Humid,0,2,0,1,1,1,1,1,SOUTH,0
677.69,2,3,3,1250,Cold,0,3,0,1,1,1,1,1,MIDWEST,1
1091,3,3,3,2400,Mixed-Humid,0,1,1,1,1,0,1,0,SOUTH,0
495.02,3,5,4,900,Mixed-Humid,0,1,0,0,0,1,1,1,SOUTH,0
1630.13,3,4,7,1020,Cold,0,1,1,0,1,0,1,1,WEST,0
345.01,3,1,1,970,Mixed-Humid,0,3,0,1,1,0,1,0,MIDWEST,1
2068.42,2,2,2,6200,Mixed-Humid,0,3,1,1,1,1,1,1,SOUTH,0
1959.35,4,6,7,2400,Cold,0,3,1,1,1,0,1,0,WEST,1
1639.74,4,5,4,1700,Hot-Dry,0,2,1,1,1,0,1,0,WEST,1
1423.42,3,4,5,1050,Mixed-Humid,0,2,1,1,1,1,0,1,SOUTH,0
273.14,1,0,1,530,Cold,0,1,0,0,0,0,1,0,NORTHEAST,0
1887.93,4,3,3,2500,Mixed-Humid,0,2,1,0,1,0,1,1,MIDWEST,0
469.34,4,2,2,3500,Cold,0,2,1,1,1,1,1,0,WEST,0
969.25,2,2,1,1950,Cold,0,1,0,1,1,0,1,1,NORTHEAST,0
1020.94,2,1,1,750,Cold,0,1,0,0,0,1,1,1,NORTHEAST,0
1186.36,3,2,4,2200,Cold,0,1,1,1,1,0,1,0,MIDWEST,0
3796.29,5,1,2,2050,Cold,0,2,1,1,1,0,1,0,WEST,0
1187.7,3,1,4,1850,Cold,0,4,0,0,1,0,1,1,NORTHEAST,0
1409.21,3,1,1,1200,Cold,0,1,1,0,1,0,1,1,MIDWEST,0
1383.63,3,2,5,840,Hot-Humid,0,1,1,0,0,0,1,0,SOUTH,0
1135.35,3,2,2,1530,Cold,0,1,1,1,1,1,1,1,NORTHEAST,0
787.01,4,2,3,2850,Cold,0,2,1,1,1,0,1,0,WEST,0
633.38,2,3,2,1140,Hot-Humid,0,2,0,1,0,1,1,1,SOUTH,0
1939.37,3,5,2,1650,Hot-Dry,0,2,1,1,1,1,1,1,WEST,0
1291.07,3,4,1,3800,Hot-Humid,0,2,1,1,1,1,1,1,SOUTH,0
880.48,3,3,1,900,Hot-Dry,0,1,1,0,1,1,1,0,SOUTH,0
1466.41,4,3,4,2200,Mixed-Humid,0,4,0,1,1,1,1,1,SOUTH,1
1973.44,3,2,2,2490,Mixed-Humid,0,3,1,1,1,0,1,0,SOUTH,0
1272.47,3,3,2,1750,Hot-Humid,0,1,1,1,1,1,1,1,SOUTH,0
491.69,3,2,2,2400,Mixed-Humid,1,2,1,1,1,1,1,1,SOUTH,0
1161.98,3,3,4,1680,Cold,0,1,1,1,1,0,1,0,NORTHEAST,0
1901.93,3,2,2,1600,Cold,0,2,1,1,1,0,1,1,MIDWEST,0
2302.2,3,3,3,2600,Hot-Humid,0,1,1,1,1,0,0,0,SOUTH,0
1553.82,3,3,3,1400,Cold,0,2,0,1,1,0,1,0,MIDWEST,0
1597,2,1,1,1500,Cold,0,2,0,1,1,1,1,0,NORTHEAST,1
823.79,3,2,2,880,Mixed-Humid,0,1,1,1,1,0,1,1,SOUTH,0
1145.39,4,4,5,2800,Mixed-Humid,0,1,1,1,1,0,1,0,SOUTH,0
1719.21,4,2,4,2680,Cold,0,1,1,1,1,0,1,1,MIDWEST,0
2136.99,3,3,6,3600,Cold,0,2,1,1,1,0,1,0,NORTHEAST,0
1206.57,4,1,3,2460,Hot-Humid,0,2,1,1,1,1,1,1,SOUTH,1
559.99,1,2,2,650,Mixed-Humid,0,1,0,1,1,1,1,1,SOUTH,1
1293.05,3,3,2,2680,Mixed-Humid,1,2,1,1,1,0,1,0,NORTHEAST,1
610.26,2,3,2,1500,Cold,0,1,0,1,1,0,1,0,MIDWEST,1
903.28,2,2,2,750,Cold,0,1,0,1,1,0,1,0,MIDWEST,0
618.78,3,2,3,1550,Marine,0,2,0,1,1,1,0,0,WEST,1
1305.7,3,1,2,2300,Mixed-Humid,0,2,1,1,1,1,0,1,SOUTH,0
2542.92,3,3,4,860,Cold,0,2,1,1,1,0,1,0,NORTHEAST,1
846.34,3,3,2,1750,Cold,0,3,0,1,1,0,1,0,NORTHEAST,0
1588,3,1,1,2120,Mixed-Humid,0,2,0,1,1,1,1,1,SOUTH,0
1209.48,3,1,2,1350,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
2367.6,5,2,2,2900,Very-Cold,0,1,1,1,1,0,1,1,MIDWEST,0
1626.46,3,2,4,2400,Mixed-Humid,0,3,1,1,1,1,1,1,SOUTH,1
924.73,3,2,2,1380,Cold,0,1,1,1,1,0,1,0,NORTHEAST,0
722.59,3,1,2,2400,Cold,0,3,1,1,1,0,1,0,NORTHEAST,0
1610.04,3,3,2,1440,Hot-Humid,1,1,1,0,1,0,1,1,SOUTH,0
981.5,1,2,2,600,Cold,0,1,1,0,1,1,1,1,WEST,0
578.49,1,1,1,500,Mixed-Humid,0,1,1,0,1,0,1,1,SOUTH,0
940.85,2,2,1,750,Cold,0,2,0,0,1,1,1,1,NORTHEAST,0
1400.86,3,1,1,1150,Hot-Humid,0,1,1,0,1,0,1,0,SOUTH,0
1896.36,3,4,2,2280,Hot-Humid,1,2,1,1,1,1,1,1,SOUTH,0
1727.23,3,4,3,2080,Cold,0,1,1,0,1,1,1,1,MIDWEST,0
905.36,1,0,2,1000,Cold,0,2,0,0,1,0,1,0,NORTHEAST,0
1591.77,3,4,3,1450,Hot-Humid,0,1,1,1,1,0,1,0,SOUTH,0
1994.4,3,1,2,2600,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1445.87,2,3,3,3800,Cold,0,4,1,1,1,1,1,0,NORTHEAST,1
1516.08,3,2,1,3200,Cold,0,1,1,1,1,0,1,0,MIDWEST,0
1014.45,3,1,1,980,Marine,0,3,1,1,1,1,0,1,WEST,1
1184.67,3,2,2,1570,Hot-Humid,0,2,1,1,1,1,1,1,SOUTH,0
475.97,1,1,1,670,Cold,0,2,0,1,1,1,1,1,MIDWEST,0
1449.47,3,2,3,2000,Very-Cold,0,4,1,1,1,1,0,0,WEST,1
1297.1,1,1,1,810,Hot-Humid,0,1,0,1,1,0,1,1,SOUTH,1
2007.14,3,2,2,1800,Cold,0,1,1,1,1,0,1,1,WEST,0
1453.66,5,2,1,2350,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,1
1621.46,5,6,7,7450,Mixed-Humid,0,1,1,1,1,0,1,1,SOUTH,0
2028.22,3,4,3,1350,Hot-Humid,0,1,0,1,1,1,1,1,SOUTH,0
1911.69,2,3,3,3310,Hot-Humid,0,3,1,0,1,1,1,1,SOUTH,1
1231.86,3,1,3,1700,Mixed-Humid,0,4,1,1,1,0,1,1,SOUTH,0
719,2,1,1,850,Mixed-Humid,0,1,1,0,1,0,1,0,SOUTH,0
2103.84,4,2,7,2300,Mixed-Humid,0,2,1,1,1,1,1,0,SOUTH,0
1070.1,1,2,2,750,Mixed-Humid,0,1,0,0,0,0,0,0,NORTHEAST,0
3267.54,3,3,3,2450,Cold,0,3,1,1,1,1,1,1,WEST,0
446.57,1,2,1,500,Mixed-Humid,0,1,0,0,0,1,1,1,MIDWEST,0
709.96,2,3,1,1490,Cold,0,1,1,1,1,0,0,1,NORTHEAST,0
516.33,3,1,1,2200,Cold,0,1,1,1,1,0,1,1,MIDWEST,0
953.19,1,2,2,1200,Cold,0,1,1,1,1,0,1,1,NORTHEAST,0
1632.38,3,3,1,3530,Cold,0,2,1,1,1,0,1,0,MIDWEST,1
1416.9,5,2,5,3000,Very-Cold,0,4,1,1,1,0,1,0,MIDWEST,0
466.03,0,1,2,600,Cold,0,1,0,0,0,1,0,0,NORTHEAST,0
1591.64,4,1,3,2100,Mixed-Dry,0,3,1,1,1,1,1,1,WEST,0
983.41,2,2,4,970,Cold,0,2,0,1,1,0,1,0,MIDWEST,0
5261.84,4,2,2,3850,Hot-Humid,1,4,1,1,1,1,1,0,SOUTH,1
1181.92,2,2,2,1000,Cold,0,2,0,1,1,1,1,0,MIDWEST,1
1889.08,3,4,4,2100,Mixed-Humid,1,2,1,0,1,1,1,0,MIDWEST,0
953.54,6,3,2,790,Cold,0,1,0,0,0,0,1,1,MIDWEST,0
396.06,2,2,1,2200,Mixed-Humid,0,1,1,1,1,0,1,0,NORTHEAST,0
1298.46,4,3,4,1500,Cold,0,2,1,1,1,0,1,0,WEST,1
877.74,1,1,1,900,Mixed-Humid,0,1,0,0,0,1,1,1,SOUTH,0
1452.91,4,4,3,2270,Mixed-Humid,0,2,1,1,1,0,1,0,MIDWEST,1
685.73,3,2,2,2930,Cold,0,3,1,1,1,1,1,0,WEST,1
695.79,1,0,1,520,Mixed-Humid,0,1,0,0,0,1,1,1,SOUTH,0
1778.07,3,3,2,1500,Cold,0,3,1,1,1,0,1,0,MIDWEST,0
556.83,1,1,1,500,Mixed-Humid,0,3,0,1,0,0,1,0,NORTHEAST,0
1968.93,3,2,2,2100,Cold,0,2,1,1,1,1,1,1,MIDWEST,0
366.77,1,2,2,500,Mixed-Humid,0,1,0,0,0,0,1,0,SOUTH,0
908.96,1,1,1,600,Cold,0,1,1,0,1,0,1,0,MIDWEST,0
2266.08,3,1,2,1550,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
3582.92,4,3,4,2800,Hot-Humid,1,4,1,1,1,0,1,1,SOUTH,1
1773.7,4,2,1,2250,Cold,0,1,1,1,1,0,1,0,NORTHEAST,0
917.4,2,2,3,2330,Mixed-Humid,0,4,0,1,1,1,1,0,SOUTH,1
1284.66,3,3,3,1350,Mixed-Humid,0,2,0,0,1,0,1,1,SOUTH,0
1238.21,3,4,2,2600,Mixed-Humid,0,1,1,1,1,0,1,0,SOUTH,0
1316.33,2,3,1,1020,Hot-Dry,0,4,1,1,1,0,1,1,WEST,1
1627.7,3,2,1,1050,Mixed-Humid,0,1,1,0,1,1,1,1,SOUTH,0
351.75,5,2,2,6210,Hot-Dry,0,4,1,1,1,1,0,0,WEST,0
2296.15,3,3,3,3150,Cold,0,4,1,1,1,0,1,1,NORTHEAST,0
3206.7,4,5,4,870,Mixed-Humid,0,2,1,0,1,1,1,1,SOUTH,1
1497.69,5,5,5,2500,Cold,0,3,1,1,1,0,1,0,WEST,1
2109.63,3,6,3,780,Mixed-Humid,1,4,1,1,1,0,1,0,SOUTH,1
933.95,2,1,3,2500,Cold,0,1,1,0,1,1,0,0,NORTHEAST,0
2012.5,6,5,7,4200,Cold,0,4,1,1,1,0,1,0,WEST,1
902.25,2,2,1,750,Mixed-Humid,0,2,0,0,0,0,0,0,NORTHEAST,1
2445.01,4,2,6,2200,Mixed-Humid,0,3,1,1,1,0,1,0,MIDWEST,0
1187.12,3,2,3,2000,Very-Cold,0,1,0,1,0,1,1,1,MIDWEST,0
2600.75,3,2,1,2700,Mixed-Humid,1,2,1,1,1,1,1,0,MIDWEST,0
648,1,2,2,690,Hot-Humid,0,1,0,1,1,0,0,0,SOUTH,0
1659.13,4,3,3,2100,Hot-Humid,1,1,1,1,1,0,1,0,SOUTH,0
1119.99,1,0,1,790,Hot-Dry,0,1,1,1,1,0,1,1,WEST,0
1233.26,2,3,3,880,Cold,0,1,1,0,1,1,1,0,NORTHEAST,0
1578.03,3,3,3,1450,Mixed-Humid,0,1,1,1,1,0,0,1,SOUTH,0
1096.72,3,3,1,2300,Hot-Humid,0,4,1,1,1,1,1,1,SOUTH,0
2848.32,4,2,3,2050,Cold,0,4,1,1,1,0,1,1,MIDWEST,1
4355.88,5,6,7,3940,Mixed-Humid,0,2,1,1,1,1,1,1,MIDWEST,0
1951.03,5,4,2,3730,Mixed-Humid,0,3,1,1,1,0,1,0,SOUTH,0
1526.16,3,1,2,2000,Mixed-Humid,0,1,1,1,1,0,1,0,SOUTH,0
1312.9,3,2,3,2210,Cold,0,3,1,1,1,0,1,0,NORTHEAST,1
1392.59,4,5,2,3510,Cold,0,4,1,1,1,0,1,0,MIDWEST,1
1218.64,2,1,1,1100,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1742.92,3,3,2,2450,Subarctic,0,3,1,1,1,0,0,0,WEST,0
3238.44,4,3,3,3700,Cold,1,4,1,1,1,0,1,0,NORTHEAST,0
1640.75,3,3,3,2000,Mixed-Humid,0,4,1,1,1,1,1,1,SOUTH,0
1371.08,2,2,2,2350,Hot-Dry,0,2,1,1,1,0,1,0,WEST,0
1725.52,4,2,3,6750,Marine,0,3,1,1,1,0,1,0,WEST,1
1479.09,3,6,4,1960,Mixed-Humid,1,1,1,1,1,0,1,0,MIDWEST,0
512.44,4,2,2,1150,Cold,0,2,1,0,1,1,1,0,WEST,0
1073.66,3,4,5,1600,Marine,0,2,0,1,1,1,1,1,WEST,0
848.65,2,0,1,1400,Cold,0,1,0,1,1,1,1,0,WEST,0
2435.86,3,3,4,2210,Mixed-Humid,1,4,1,1,1,1,1,1,SOUTH,1
706.08,2,1,2,3420,Mixed-Humid,0,2,0,1,1,0,1,0,SOUTH,0
606.93,2,1,3,1300,Hot-Dry,0,1,1,0,0,1,0,0,WEST,0
1391.95,3,2,2,2890,Mixed-Humid,0,2,1,1,1,1,1,0,MIDWEST,0
613.23,3,2,1,1500,Hot-Dry,0,1,1,1,1,0,1,0,WEST,0
1823.18,4,1,2,3800,Cold,0,1,1,1,1,1,1,0,MIDWEST,0
516.08,2,1,1,750,Cold,0,2,0,0,0,0,1,0,NORTHEAST,1
855.32,3,3,2,3000,Mixed-Humid,1,3,1,1,1,1,1,0,SOUTH,0
928.62,4,2,2,2800,Cold,0,4,1,1,1,0,1,0,MIDWEST,1
1757.91,2,2,2,1400,Hot-Dry,0,2,1,1,1,0,1,0,WEST,0
1142.83,3,3,1,630,Cold,0,3,1,0,1,1,1,0,MIDWEST,1
1020.64,4,3,2,1260,Mixed-Humid,0,1,0,1,1,0,1,1,SOUTH,0
1604.52,4,1,1,2560,Cold,0,3,1,1,1,0,0,0,NORTHEAST,1
970.08,4,2,5,2700,Hot-Dry,0,3,1,1,1,1,0,0,WEST,1
1433.47,5,3,7,4100,Cold,0,3,1,1,1,0,1,0,WEST,1
1511.32,3,2,2,1500,Cold,1,2,1,1,1,0,1,1,NORTHEAST,0
1057.64,3,2,2,2200,Cold,0,2,1,1,1,0,1,0,NORTHEAST,0
2334.4,5,5,3,2150,Cold,0,2,1,1,1,1,1,0,MIDWEST,0
1233.46,3,2,1,2110,Cold,0,2,1,1,1,0,1,0,WEST,0
474.65,3,3,2,1130,Cold,0,2,1,0,1,0,1,0,MIDWEST,0
1150.35,3,1,3,1060,Cold,0,1,1,1,1,1,1,0,MIDWEST,0
1199.24,1,1,1,260,Very-Cold,0,1,0,0,1,1,0,1,WEST,0
1160.38,4,2,2,4200,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1001.23,3,2,4,2650,Hot-Dry,0,1,1,1,1,0,1,0,WEST,0
1538.05,3,3,2,1850,Hot-Dry,0,1,1,1,1,0,1,0,WEST,0
1567.3,3,3,3,1700,Cold,0,1,1,1,1,0,0,0,NORTHEAST,0
671.95,3,1,2,2800,Hot-Humid,0,4,1,1,1,0,1,0,SOUTH,0
3797.34,4,1,2,2700,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1422.98,3,2,1,1780,Mixed-Humid,0,1,1,1,1,0,1,0,SOUTH,1
400.37,1,1,1,700,Mixed-Humid,0,1,0,1,0,0,1,0,NORTHEAST,0
770.63,2,1,2,1130,Cold,0,4,0,1,1,1,1,0,MIDWEST,1
1368.46,1,1,4,1300,Cold,0,4,0,0,0,1,1,0,NORTHEAST,1
870.05,4,5,2,4010,Mixed-Humid,0,4,1,1,1,1,1,0,SOUTH,0
779.9,2,1,2,1200,Hot-Humid,0,2,0,1,1,0,1,0,SOUTH,1
673.81,4,5,7,3200,Cold,0,1,0,1,0,1,1,0,WEST,0
1805.73,3,2,2,2950,Cold,0,2,1,1,1,1,1,0,NORTHEAST,0
1662.84,3,4,7,890,Mixed-Humid,0,1,1,0,1,0,1,0,SOUTH,0
1049.1,4,1,3,1800,Cold,0,3,1,1,1,1,1,0,MIDWEST,1
729.95,2,2,1,3260,Cold,0,3,1,1,1,0,1,0,WEST,0
302.37,3,2,1,1870,Hot-Dry,0,1,1,1,1,0,1,0,WEST,0
680.28,0,1,1,600,Mixed-Humid,0,1,0,1,0,1,1,1,SOUTH,0
1117.65,2,2,2,1050,Mixed-Humid,0,1,1,0,1,0,1,0,NORTHEAST,0
568.42,3,2,3,1600,Marine,0,2,0,1,1,0,1,0,WEST,0
1044.46,3,1,3,1340,Mixed-Humid,0,2,0,1,1,0,1,0,SOUTH,1
771.74,1,1,2,620,Mixed-Humid,0,2,0,1,0,1,1,0,NORTHEAST,1
2124.08,3,1,1,1500,Mixed-Humid,0,1,1,0,1,1,0,1,SOUTH,0
1554.75,4,2,3,2490,Mixed-Humid,0,2,1,1,1,0,1,1,SOUTH,1
1481.66,4,3,3,2200,Mixed-Humid,1,4,1,1,1,0,1,0,NORTHEAST,1
2621.58,5,4,3,2750,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,1
1610.58,3,2,1,2600,Mixed-Humid,0,1,1,1,1,1,1,0,SOUTH,0
353.27,2,2,1,1020,Hot-Dry,0,3,0,1,1,0,1,0,WEST,0
1126.46,3,3,4,2000,Mixed-Humid,0,4,1,1,1,0,1,1,NORTHEAST,1
3443.31,2,3,3,1480,Cold,0,1,0,1,1,1,0,1,NORTHEAST,1
1929.72,3,1,2,1400,Hot-Dry,0,2,1,0,1,0,1,0,WEST,0
1655.33,3,2,2,1100,Mixed-Humid,0,2,1,1,1,0,1,0,NORTHEAST,0
1474.32,3,2,2,2500,Mixed-Humid,0,4,0,1,1,1,1,1,SOUTH,1
1527.36,2,3,1,1300,Hot-Dry,0,1,1,1,1,0,1,0,WEST,0
453.45,4,3,2,1980,Cold,0,1,1,1,1,0,1,0,WEST,1
630.63,4,1,4,1600,Cold,0,2,1,0,1,1,0,0,WEST,1
543.03,6,3,6,3800,Cold,0,3,1,1,1,0,1,0,WEST,1
2412.53,5,5,3,2680,Cold,0,4,1,1,1,1,1,0,NORTHEAST,1
480.3,1,2,1,850,Cold,0,2,0,1,0,0,1,0,NORTHEAST,0
1310.59,4,4,2,1200,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,1
1991.24,3,3,2,3750,Cold,0,3,1,1,1,0,1,1,MIDWEST,1
2297.11,1,2,1,1000,Cold,0,1,0,0,0,0,0,0,MIDWEST,0
1299.2,3,5,2,1030,Mixed-Humid,0,1,1,1,1,0,1,1,SOUTH,0
513.66,3,0,1,2450,Mixed-Dry,0,1,1,1,1,0,1,0,WEST,0
1157.42,1,2,1,580,Mixed-Humid,0,1,0,0,1,1,1,1,SOUTH,0
1350.49,2,2,4,760,Mixed-Humid,0,1,0,0,0,1,1,1,SOUTH,0
1387.17,4,3,2,3530,Mixed-Humid,0,2,1,1,1,1,1,1,SOUTH,0
1388.22,2,3,2,1480,Hot-Humid,0,2,1,1,1,1,1,1,SOUTH,0
1306.33,2,1,2,3400,Hot-Dry,0,1,1,1,1,1,1,1,WEST,0
558.53,2,2,4,760,Mixed-Humid,0,1,0,1,0,0,1,0,SOUTH,0
1012.07,4,1,3,2250,Mixed-Humid,0,3,0,1,1,0,1,0,NORTHEAST,0
556.95,3,1,2,540,Hot-Dry,0,1,1,1,1,0,1,0,SOUTH,1
721.89,2,2,2,840,Hot-Dry,0,1,0,1,1,0,0,0,WEST,0
796.42,2,1,1,1700,Mixed-Humid,0,2,0,1,1,1,1,1,SOUTH,1
525.1,1,1,1,700,Cold,0,1,0,0,0,1,0,1,WEST,0
2871.49,3,4,1,3120,Hot-Humid,1,3,1,1,1,0,1,0,SOUTH,0
3515.24,3,4,5,4240,Mixed-Humid,1,2,1,1,1,1,1,1,SOUTH,1
749.36,2,3,2,1200,Cold,0,1,0,1,1,1,1,0,NORTHEAST,0
390.76,2,2,1,2300,Cold,0,1,0,1,1,0,1,0,MIDWEST,0
2315.8,3,2,2,1500,Hot-Humid,0,1,1,1,1,1,1,1,SOUTH,0
720.7,2,3,1,1100,Hot-Humid,0,1,0,1,1,1,1,1,SOUTH,0
914.1,3,4,4,2250,Cold,0,1,1,0,1,1,1,1,NORTHEAST,0
528.34,2,1,1,1100,Cold,0,1,0,1,1,1,1,0,NORTHEAST,0
1207.82,3,1,2,2800,Cold,0,2,1,1,1,0,1,0,WEST,0
1718.8,6,6,6,3950,Hot-Humid,0,1,1,1,1,0,1,1,WEST,0
1960.43,3,2,1,3200,Cold,0,1,1,0,1,0,1,1,MIDWEST,0
881.65,2,2,1,940,Mixed-Humid,0,1,1,1,1,0,1,0,SOUTH,1
1739.6,4,3,4,3500,Cold,0,2,1,1,1,1,1,0,NORTHEAST,1
442.51,2,1,4,950,Marine,0,3,0,1,1,0,1,0,WEST,0
536.18,3,2,1,2200,Hot-Dry,0,1,0,1,1,0,0,0,WEST,0
2374.22,2,3,2,1250,Very-Cold,0,3,0,1,1,1,0,0,WEST,1
871.9,3,2,2,1410,Cold,0,2,1,0,1,0,1,0,MIDWEST,0
1782.63,4,1,2,5500,Mixed-Humid,0,2,1,1,1,0,1,0,MIDWEST,0
1562.76,4,3,2,1850,Hot-Humid,0,3,1,1,1,1,1,1,SOUTH,0
1833.89,2,3,5,2530,Mixed-Humid,0,2,1,1,1,0,1,1,SOUTH,0
1450.45,4,3,2,2000,Mixed-Humid,0,2,1,1,1,0,1,0,MIDWEST,0
1225.01,3,1,1,1860,Cold,0,1,1,1,1,1,1,1,MIDWEST,0
829.12,4,2,2,1750,Cold,0,1,1,1,1,0,0,0,MIDWEST,0
788.2,1,2,2,690,Mixed-Humid,0,1,0,0,0,1,1,0,NORTHEAST,0
2187.17,4,3,2,3430,Mixed-Humid,0,1,1,1,1,1,1,0,SOUTH,0
2269,3,3,3,1500,Cold,0,4,1,1,1,1,1,0,NORTHEAST,0
1629.73,3,3,2,1200,Hot-Dry,0,2,1,1,1,1,1,0,WEST,0
3195.04,4,3,3,2450,Cold,0,1,1,1,1,1,1,0,MIDWEST,0
653.1,2,2,2,1100,Hot-Humid,0,1,0,1,0,1,1,1,SOUTH,0
1264.46,2,2,2,970,Hot-Dry,0,3,0,1,1,1,1,0,WEST,1
787.7,2,2,2,750,Mixed-Humid,0,1,0,0,1,0,1,0,NORTHEAST,0
2011.77,3,2,1,4400,Cold,0,1,1,1,1,0,1,1,NORTHEAST,0
2181.75,4,7,1,3150,Cold,0,3,1,1,1,0,1,0,MIDWEST,1
1935.97,4,6,3,3560,Mixed-Humid,0,3,1,1,1,0,1,1,SOUTH,0
958.27,3,3,2,1800,Mixed-Humid,0,2,1,1,1,0,1,0,SOUTH,1
1208.03,3,4,1,2800,Cold,0,4,1,1,1,0,1,0,NORTHEAST,0
1869.79,3,2,2,1880,Cold,0,1,0,1,1,0,1,1,NORTHEAST,0
650.87,2,1,1,1420,Cold,0,2,0,1,1,0,1,0,MIDWEST,0
809.95,2,2,1,2020,Cold,0,1,0,1,1,0,1,0,MIDWEST,1
1605.75,1,1,2,650,Mixed-Humid,0,2,0,1,1,1,0,1,NORTHEAST,1
910.51,2,4,2,1100,Mixed-Humid,0,3,0,1,1,1,1,1,SOUTH,1
1192.12,6,4,2,1520,Mixed-Humid,0,2,1,1,1,0,1,0,MIDWEST,1
856.19,1,2,2,850,Mixed-Humid,0,1,0,0,1,1,1,1,SOUTH,0
1859.2,3,2,1,2300,Hot-Humid,0,2,1,1,1,0,1,0,SOUTH,0
1981.18,4,7,1,3360,Mixed-Humid,1,4,1,1,1,1,1,1,SOUTH,1
2216.51,3,5,4,3600,Cold,0,2,1,1,1,1,1,0,NORTHEAST,0
1953.59,4,5,5,3250,Cold,0,3,1,1,1,0,1,0,MIDWEST,1
1012.33,2,3,1,1560,Hot-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1432.23,3,4,4,4250,Cold,0,4,1,1,1,0,1,0,NORTHEAST,1
1381.02,3,1,1,1120,Hot-Humid,0,2,1,1,1,0,1,1,SOUTH,0
1879.04,4,4,4,2900,Cold,0,4,1,1,1,0,1,0,NORTHEAST,1
1607.2,4,3,2,3750,Cold,0,4,1,1,1,0,1,0,NORTHEAST,1
1093.98,3,5,5,1470,Hot-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1099.28,4,2,2,1960,Cold,0,3,1,1,1,0,1,0,WEST,0
727.83,1,1,1,840,Cold,0,2,0,1,1,0,1,0,NORTHEAST,1
818.03,4,3,1,4400,Marine,0,2,1,1,1,0,1,0,WEST,0
885.94,2,1,1,1130,Cold,0,1,0,0,0,0,1,0,MIDWEST,0
1852.55,3,3,5,1650,Cold,1,1,1,0,1,1,1,1,MIDWEST,0
449.11,1,0,1,430,Hot-Humid,0,1,0,0,0,0,0,0,WEST,0
286.78,2,0,1,870,Hot-Dry,0,3,0,1,1,0,1,0,WEST,1
875.01,2,3,3,800,Cold,0,2,0,1,0,1,1,1,WEST,0
2087.63,3,4,5,2030,Hot-Humid,0,4,0,1,1,1,1,1,SOUTH,1
580.3,3,2,1,1200,Cold,0,1,1,0,1,0,1,0,WEST,0
1912.05,5,7,2,3900,Cold,0,4,0,1,1,1,1,0,NORTHEAST,1
1381.82,3,2,1,1500,Mixed-Humid,0,1,1,1,1,0,1,0,MIDWEST,0
435.7,3,2,1,2690,Cold,0,1,1,0,1,0,1,0,MIDWEST,0
2125.36,5,1,4,2000,Very-Cold,0,3,1,1,1,0,0,0,WEST,0
2600.14,4,3,3,2550,Hot-Humid,0,4,1,1,1,1,1,1,SOUTH,1
687.18,2,2,1,760,Mixed-Humid,0,1,0,1,0,1,1,1,SOUTH,0
2958.36,5,4,3,4800,Cold,0,4,1,1,1,0,1,1,NORTHEAST,1
3075.13,4,5,6,2000,Hot-Humid,0,2,1,1,1,1,0,1,SOUTH,1
1316.99,3,3,2,1800,Mixed-Humid,0,2,1,1,1,1,1,1,SOUTH,0
707.68,3,1,2,1400,Marine,0,4,0,1,1,0,0,0,WEST,1
241.3,1,0,1,850,Marine,0,3,0,1,1,0,0,0,WEST,1
2423.53,4,5,4,1850,Hot-Dry,1,3,1,1,1,0,1,0,WEST,0
264.78,1,1,1,950,Cold,0,1,0,0,0,0,0,0,NORTHEAST,0
1517.8,4,2,2,3230,Marine,0,4,1,1,1,0,1,0,WEST,1
2390.29,4,2,3,1250,Mixed-Humid,1,2,1,1,1,0,1,1,SOUTH,0
984.78,6,4,2,3780,Cold,0,1,1,0,1,0,0,1,NORTHEAST,0
1760.03,3,1,2,1800,Hot-Humid,0,1,1,0,1,0,0,1,WEST,0
1395.52,3,3,4,1770,Cold,0,4,1,1,1,0,1,0,NORTHEAST,0
1147.32,3,2,3,1690,Hot-Dry,0,1,1,0,1,0,0,0,WEST,0
1963.41,3,3,2,2350,Very-Cold,0,3,1,1,1,0,0,0,WEST,1
3664.45,2,1,2,1200,Subarctic,0,2,1,1,1,1,0,1,WEST,0
358.39,1,1,1,500,Hot-Humid,0,1,0,1,0,1,1,1,SOUTH,0
1272.14,4,7,2,3740,Cold,0,1,1,1,1,0,1,0,NORTHEAST,0
618.9,1,1,1,800,Cold,0,1,1,0,1,1,1,1,WEST,0
758.31,1,2,1,600,Mixed-Humid,0,1,0,0,1,0,1,0,SOUTH,0
